City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
109,kuching,1.55,110.3333,28.340000000000032,96,40,1.03,MY,1699563740
110,chingola,-12.529,27.8838,19.310000000000002,75,79,1.72,ZM,1699563741
111,remire-montjoly,4.9167,-52.2667,30.02000000000004,70,0,5.14,GF,1699563741
112,susuman,62.7833,148.1667,-31.019999999999982,99,89,0.39,RU,1699563742
113,tando allahyar,25.4626,68.7192,26.129999999999995,55,0,3.84,PK,1699563743
114,yuzhno-kurilsk,44.0306,145.8556,12.430000000000007,88,91,11.62,RU,1699563743
115,papatowai,-46.5619,169.4708,10.110000000000014,50,91,0.53,NZ,1699563744
116,college,64.8569,-147.8028,-1.7199999999999704,92,100,0.45,US,1699563745
117,naze,28.3667,129.4833,23.510000000000048,84,97,4.48,JP,1699563746
118,amga,60.8953,131.9608,-25.69999999999999,100,100,0.6,RU,1699563746
119,semera,11.501,41.201,25.939999999999998,42,10,6.18,ET,1699563747
120,punta arenas,-53.15,-70.9167,12.010000000000048,37,75,10.29,CL,1699563749
121,bilibino,68.0546,166.4372,-22.779999999999973,99,100,0.73,RU,1699563749
122,st. john's,47.5649,-52.7093,3.8700000000000045,96,100,10.8,CA,1699563750
123,hovd,48.0056,91.6419,-4.079999999999984,88,95,1.55,MN,1699563751
124,bethel,41.3712,-73.414,13.450000000000045,74,61,2.62,US,1699563612
125,kununurra,-15.7667,128.7333,27.99000000000001,65,94,0.0,AU,1699563751
126,cidreira,-30.1811,-50.2056,18.210000000000036,84,100,1.2,BR,1699563692
127,pacific grove,36.6177,-121.9166,21.879999999999995,57,0,4.02,US,1699563513
128,bubaque,11.2833,-15.8333,28.970000000000027,55,100,3.79,GW,1699563753
129,brisas de zicatela,15.8369,-97.0419,30.010000000000048,71,33,2.3,MX,1699563753
130,vanino,49.0869,140.2543,-1.7099999999999795,95,100,5.6,RU,1699563754
131,kingston,17.997,-76.7936,30.689999999999998,83,40,10.8,JM,1699563531
132,olinda,-8.0089,-34.8553,27.850000000000023,69,40,3.09,BR,1699563677
133,constantia,44.1833,28.65,7.610000000000014,49,0,2.2,RO,1699563594
134,kailua-kona,19.6406,-155.9956,30.150000000000034,73,0,0.89,US,1699563706
135,jwaneng,-24.6004,24.7303,24.600000000000023,31,3,3.46,BW,1699563756
