City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
125,kununurra,-15.7667,128.7333,30.99,51,92,2.57,AU,1697155875
126,hun,29.1268,15.9477,20.91,59,7,2.91,LY,1697156154
127,olonkinbyen,70.9221,-8.7187,-0.54,83,95,9.64,SJ,1697156155
128,mount isa,-20.7333,139.5,30.87,18,57,3.6,AU,1697156155
129,dhidhdhoo,6.8833,73.1,27.03,79,96,3.44,MV,1697156155
130,minas de marcona,-15.2119,-75.1103,14.99,80,64,6.59,PE,1697156155
131,dawei,14.0833,98.2,24.7,92,86,1.43,MM,1697156155
132,west island,-12.1568,96.8225,25.99,73,40,5.14,CC,1697156156
133,arraial do cabo,-22.9661,-42.0278,22.59,94,84,8.3,BR,1697155878
134,pangody,65.85,74.4859,0.43,83,53,3.62,RU,1697156156
135,palikir - national government center,6.9248,158.1611,26.47,89,100,2.57,FM,1697156156
136,arawa,-6.2132,155.5367,27.25,82,93,1.58,PG,1697156157
137,el abiodh sidi cheikh,32.893,0.5484,17.92,35,0,2.06,DZ,1697156157
138,st. john's,47.5649,-52.7093,12.86,98,100,2.06,CA,1697156157
139,udachny,66.4167,112.4,-8.08,85,56,2.42,RU,1697156157
140,al faw,29.9776,48.4741,26.0,66,0,2.85,IQ,1697156157
141,valandovo,41.3169,22.5611,13.3,86,0,0.73,MK,1697156009
142,mugia,43.1041,-9.2179,22.73,88,97,8.79,ES,1697156158
143,santa ana,33.7456,-117.8678,30.58,59,20,3.09,US,1697155961
144,villa gesell,-37.2639,-56.973,8.27,63,0,1.51,AR,1697156158
145,aasiaat,68.7098,-52.8699,-5.84,79,99,2.68,GL,1697156158
146,robertsport,6.7533,-11.3686,26.39,84,82,4.73,LR,1697156159
147,zhangye,38.9342,100.4517,10.81,37,76,2.76,CN,1697156159
148,bay roberts,47.5999,-53.2648,13.06,98,80,2.89,CA,1697156159
149,new norfolk,-42.7826,147.0587,13.29,63,96,3.62,AU,1697156159
150,maile,-38.9466,-72.3727,9.34,94,0,0.81,CL,1697156159
151,ancud,-41.8697,-73.8203,7.79,78,65,2.01,CL,1697156123
152,qulsary,46.9531,54.0198,7.17,70,2,3.15,KZ,1697156160
153,pangai,-19.8,-174.35,27.06,69,75,5.66,TO,1697156160
154,i-n-salah,27.1935,2.4607,28.15,21,65,8.96,DZ,1697156160
155,uvira,-3.4067,29.1458,23.68,76,88,2.94,CD,1697156160
156,klyuchi,52.2667,79.1667,5.32,87,97,2.58,RU,1697156161
157,mournies,35.4764,24.0092,21.02,88,40,0.0,GR,1697156161
158,dobrush,52.4089,31.3237,10.56,88,100,3.88,BY,1697156006
159,mejit,10.2753,170.8646,28.0,77,70,4.63,MH,1697156161
160,makushino,55.2103,67.2442,3.1,71,71,7.71,RU,1697156161
161,lata,40.1629,-8.3327,18.93,48,47,1.18,PT,1697156162
162,tshabong,-26.05,22.45,14.8,31,1,3.93,BW,1697156162
163,constantia,44.1833,28.65,12.61,79,0,5.44,RO,1697156162
164,isafjordur,66.0755,-23.124,0.1,91,100,12.79,IS,1697156162
165,ribeira brava,32.65,-17.0667,27.29,23,100,1.49,PT,1697156163
166,loango,-4.6719,11.8312,26.81,83,100,4.63,CG,1697156163
167,oranjestad,12.524,-70.027,29.39,84,10,10.64,AW,1697156138
168,tual,-5.6667,132.75,26.93,84,77,6.19,ID,1697156163
169,demba,-5.51,22.2667,22.8,63,24,0.43,CD,1697156164
170,kattivakkam,13.2167,80.3167,27.82,81,100,1.41,IN,1697156164
171,kargasok,59.0556,80.8572,1.09,96,74,3.13,RU,1697156164
172,coquimbo,-29.9533,-71.3436,13.85,82,0,1.03,CL,1697156164
173,alice springs,-23.7,133.8833,22.75,17,2,9.26,AU,1697156164
174,tommot,58.9564,126.2925,7.72,88,93,7.0,RU,1697155892
175,nampa,43.5407,-116.5635,17.66,46,0,6.17,US,1697156165
176,haiku-pauwela,20.9219,-156.3051,29.01,63,40,10.29,US,1697156165
177,yalutorovsk,56.6536,66.3006,6.09,61,100,4.02,RU,1697156165
178,tolanaro,-25.0319,46.9987,21.04,92,100,5.55,MG,1697156165
179,uturoa,-16.7333,-151.4333,25.87,75,10,6.56,PF,1697156166
180,bundaberg north,-24.8551,152.3425,26.23,63,0,1.79,AU,1697156166
181,enewetak,11.3474,162.3373,28.37,69,31,4.5,MH,1697156166
182,punta arenas,-53.15,-70.9167,7.84,75,92,6.68,CL,1697155887
183,berdigestyakh,62.0989,126.6992,1.27,97,100,2.24,RU,1697156167
184,jinchang,38.4953,102.1739,10.17,50,79,1.43,CN,1697156167
185,lorengau,-2.0226,147.2712,29.31,71,42,2.39,PG,1697156167
186,puertollano,38.6871,-4.1073,18.42,34,64,0.78,ES,1697156167
187,tinde,-3.8833,33.2,22.36,68,84,2.29,TZ,1697156167
188,tiksi,71.6872,128.8694,-4.59,96,100,3.72,RU,1697156168
189,kapuskasing,49.4169,-82.4331,8.0,87,74,3.09,CA,1697156168
190,palopo,-2.9996,120.1921,28.19,64,73,0.98,ID,1697156168
191,igarka,67.4667,86.5833,0.8,98,100,2.55,RU,1697156168
192,east ballina,-28.8667,153.5833,28.22,56,2,4.27,AU,1697156169
193,ola,59.5833,151.2833,-3.81,47,21,3.69,RU,1697156169
194,camayenne,9.535,-13.6878,26.49,86,85,4.87,GN,1697156169
195,kashin,57.3592,37.6081,8.29,73,38,7.24,RU,1697156169
196,rio grande,-32.035,-52.0986,10.06,66,68,5.79,BR,1697155996
197,port-vila,-17.7338,168.3219,27.78,65,75,4.63,VU,1697156170
198,happy valley-goose bay,53.3168,-60.3315,9.17,93,75,3.09,CA,1697156170
199,kolonia,50.9333,6.95,17.94,89,75,4.12,DE,1697156058
200,taroa,8.7058,171.2275,28.4,71,75,1.88,MH,1697156170
201,vilyuchinsk,52.9306,158.4028,3.85,96,100,1.58,RU,1697155945
202,biloli,18.7667,77.7333,22.09,69,19,0.5,IN,1697156171
203,syktyvkar,61.6764,50.8099,4.95,100,100,5.0,RU,1697156171
204,aginskoye,51.1,114.53,7.17,65,9,2.09,RU,1697155938
205,vorkuta,67.5,64.0,-0.22,73,100,6.42,RU,1697156171
206,karaton,-6.3424,106.1045,25.26,79,90,0.78,ID,1697156172
207,el alto,-4.2714,-81.2147,19.81,81,38,5.18,PE,1697156172
208,central,30.5544,-91.0368,22.82,76,0,3.6,US,1697155880
209,port douglas,-16.4833,145.4667,24.54,60,99,2.43,AU,1697156172
210,kavaratti,10.5669,72.642,27.67,74,99,0.84,IN,1697156172
211,anadyr,64.75,177.4833,5.28,86,75,8.94,RU,1697156172
212,general villegas,-35.0328,-63.0125,11.0,25,0,3.47,AR,1697156173
213,menongue,-14.6585,17.691,21.25,52,94,1.95,AO,1697156173
214,grootfontein,-19.5667,18.1167,21.09,19,56,5.96,NA,1697156173
215,nchelenge,-9.3451,28.734,26.04,63,92,1.33,ZM,1697156173
216,port elizabeth,-33.918,25.5701,16.29,79,0,9.77,ZA,1697156174
217,fort bragg,35.139,-79.006,17.3,94,0,0.0,US,1697156174
218,vernon,50.2581,-119.2691,19.05,59,8,1.03,CA,1697156145
219,tenenkou,14.4572,-4.9169,30.0,41,23,3.73,ML,1697156174
220,belyy yar,53.6039,91.3903,4.94,87,0,0.0,RU,1697156175
221,maceio,-9.6658,-35.7353,24.69,94,40,2.57,BR,1697156175
222,ambalangoda,6.2355,80.0538,25.24,85,100,1.22,LK,1697156175
223,chonchi,-42.6128,-73.8092,8.95,83,89,0.88,CL,1697156175
224,al kharijah,25.4514,30.5464,23.25,36,0,3.38,EG,1697156175
225,kronenwetter,44.8222,-89.5904,11.82,64,100,5.14,US,1697156176
226,sake,-1.5736,29.045,16.53,95,49,0.26,CD,1697156176
227,iskateley,67.6803,53.1512,1.12,76,100,4.02,RU,1697156176
228,al lagowa,11.4,29.1333,25.34,64,55,1.94,SD,1697156176
229,porto murtinho,-21.6989,-57.8825,20.16,64,100,3.18,BR,1697156176
230,broome,42.2506,-75.833,12.38,79,10,1.34,US,1697156177
231,margate,51.3813,1.3862,16.84,94,100,0.45,GB,1697156177
232,lyubimets,41.8333,26.0833,12.73,67,0,0.69,BG,1697156177
233,mus,39.0,41.75,10.03,57,2,2.74,TR,1697156177
234,leer,53.2316,7.461,15.56,96,100,3.34,DE,1697156177
235,ebaye,8.7748,167.7392,30.01,70,0,2.47,MH,1697156178
236,manta,-0.95,-80.7333,24.88,83,40,2.06,EC,1697156178
237,porbandar,21.6422,69.6093,26.35,79,2,3.08,IN,1697156178
238,cozumel,20.5083,-86.9458,30.53,91,20,2.68,MX,1697156063
239,colonia,50.9333,6.95,17.94,89,75,4.12,DE,1697156058
240,lompoc,34.6391,-120.4579,25.43,69,20,4.92,US,1697156130
241,dongsheng,39.8161,109.9776,9.03,41,2,7.2,CN,1697156179
242,hassan,13.0006,76.0994,19.43,89,94,1.46,IN,1697156179
243,parras de la fuente,25.4167,-102.1833,24.67,40,0,2.01,MX,1697156179
244,gadzhiyevo,69.2551,33.3362,3.44,79,100,9.33,RU,1697156179
245,praia da vitoria,38.7333,-27.0667,19.14,82,20,3.36,PT,1697156180
246,amilly,47.9728,2.7719,17.71,69,86,3.36,FR,1697156180
247,jiuquan,39.7432,98.5174,10.9,27,31,2.34,CN,1697156180
248,weno,7.4515,151.8468,28.97,84,100,1.54,FM,1697156180
249,mariental,-24.6333,17.9667,14.44,27,0,3.71,NA,1697156180
250,xanthi,41.1414,24.8836,17.12,61,0,1.51,GR,1697156181
251,al burayqah,30.4062,19.5739,22.94,66,0,3.8,LY,1697156181
252,sao jose da coroa grande,-8.8978,-35.1478,24.82,84,33,5.43,BR,1697156181
253,praia,14.9215,-23.5087,27.3,78,20,0.51,CV,1697156118
254,tralee,52.2704,-9.7026,11.8,98,100,2.0,IE,1697156182
255,az zuwaytinah,30.9522,20.1202,21.88,60,0,4.05,LY,1697156182
256,hawaiian paradise park,19.5933,-154.9731,28.35,74,75,5.66,US,1697156182
257,nar'yan-mar,67.6713,53.087,1.17,76,100,4.02,RU,1697156182
258,deqen,29.9618,90.7188,0.8,68,8,0.81,CN,1697156182
259,puerto baquerizo moreno,-0.9,-89.6,23.79,81,33,5.14,EC,1697156183
260,port washington,40.8257,-73.6982,18.22,66,20,1.54,US,1697155989
261,pimenta bueno,-11.6725,-61.1936,28.83,56,74,1.33,BR,1697155986
262,mahajanga,-15.7167,46.3167,24.96,80,33,1.05,MG,1697156183
263,nyurba,63.2842,118.3319,-3.27,74,61,4.02,RU,1697155888
264,tazacorte,28.629,-17.9293,27.86,27,0,2.06,ES,1697156184
265,westport,41.1415,-73.3579,16.05,73,0,1.54,US,1697156108
266,nouadhibou,20.931,-17.0347,23.99,73,98,4.12,MR,1697156184
267,oelwein,42.6733,-91.9135,11.63,96,100,5.81,US,1697156184
268,cidreira,-30.1811,-50.2056,14.69,68,100,5.22,BR,1697155995
269,toppenish,46.3774,-120.3087,19.0,41,9,4.02,US,1697156185
270,vila velha,-20.3297,-40.2925,24.97,83,0,6.69,BR,1697156185
271,gazojak,41.1875,61.4036,6.89,83,55,3.79,TM,1697156185
272,cockburn town,21.4612,-71.1419,29.04,78,91,5.82,TC,1697156185
273,kyshtovka,56.555,76.6271,2.41,86,40,3.13,RU,1697156185
274,pimentel,-6.8367,-79.9342,20.16,83,20,8.75,PE,1697156186
275,polyarnyy,69.1989,33.4478,3.34,83,100,8.97,RU,1697156186
276,jacmel,18.2342,-72.5347,30.91,83,97,2.72,HT,1697156187
277,tshikapa,-6.4167,20.8,23.37,66,88,0.37,CD,1697156187
278,calipatria,33.1256,-115.5142,31.27,13,0,4.28,US,1697156187
279,chernyshevskiy,63.0128,112.4714,-2.51,84,91,0.99,RU,1697156188
280,la gi,10.6667,107.7833,25.91,87,77,3.11,VN,1697156188
281,valdez,1.2492,-78.9831,25.71,82,89,2.39,EC,1697156188
282,zhanaozen,43.3,52.8,6.46,67,2,3.71,KZ,1697156188
283,akankpa,5.1264,8.1898,23.37,98,98,0.34,NG,1697156189
284,paka,4.6374,103.4368,25.96,89,20,1.03,MY,1697156189
285,mahina,-17.5065,-149.489,29.87,58,40,5.66,PF,1697156189
286,buka,40.8108,69.1986,10.44,88,100,6.81,UZ,1697156189
287,yanchep,-31.55,115.6833,21.08,43,0,6.2,AU,1697156189
288,port sudan,19.6175,37.2164,28.8,70,0,5.45,SD,1697156190
289,nishinoomote,30.7333,131.0,21.31,94,75,3.6,JP,1697156190
290,ubinskoye,55.3068,79.6802,1.87,76,22,3.01,RU,1697156190
291,kudahuvadhoo,2.6708,72.8944,27.98,68,58,5.91,MV,1697156190
292,kill devil hills,36.0307,-75.676,17.77,90,0,0.0,US,1697156191
293,sinop,41.7711,34.8709,10.7,57,0,2.91,TR,1697156191
294,qidu,26.7653,119.5472,22.36,73,4,0.58,CN,1697156191
295,trujillo,-8.116,-79.03,18.98,82,75,3.6,PE,1697156191
296,altamont,42.2068,-121.7372,16.55,44,0,4.63,US,1697156191
297,pathein,16.7833,94.7333,24.3,92,12,0.26,MM,1697156191
298,susuman,62.7833,148.1667,-12.23,77,76,0.89,RU,1697156192
299,eydhafushi,5.1033,73.0708,27.66,77,92,5.74,MV,1697156192
300,shibirghan,36.6676,65.7529,12.07,64,100,5.61,AF,1697156165
301,tofol,5.3248,163.0078,26.88,83,100,2.57,FM,1697156192
302,ocampo,21.65,-101.5,19.91,43,2,3.64,MX,1697156192
303,kirakira,-10.4544,161.9205,25.01,94,100,3.46,SB,1697156193
304,arboletes,8.8505,-76.4269,27.65,83,18,1.99,CO,1697156193
305,palmas,-10.2128,-48.3603,27.93,74,20,1.54,BR,1697156193
306,kodiak,57.79,-152.4072,5.73,61,75,7.72,US,1697156193
307,ontario,34.0633,-117.6509,29.71,35,0,5.66,US,1697155958
308,namibe,-15.1961,12.1522,18.39,85,41,2.68,AO,1697156194
309,fort william,56.8165,-5.1121,9.61,94,100,4.4,GB,1697156194
310,lamu,-2.2717,40.902,24.12,90,99,4.09,KE,1697156194
311,port lincoln,-34.7333,135.8667,15.4,66,88,5.42,AU,1697156073
312,tippi,7.2,35.45,16.97,98,78,1.52,ET,1697156195
313,anaco,9.4389,-64.4728,26.6,69,91,0.81,VE,1697156195
314,matoury,4.8483,-52.3317,27.98,78,0,1.54,GF,1697156196
315,al jawf,29.5,38.75,21.44,36,0,1.77,SA,1697156196
316,stovring,56.8854,9.8384,6.88,86,82,3.25,DK,1697156196
317,khash,28.2211,61.2158,20.71,18,0,2.78,IR,1697156196
318,banamba,13.55,-7.45,26.83,56,99,2.83,ML,1697156197
319,gualeguay,-33.1416,-59.3097,7.83,55,0,3.24,AR,1697156198
320,makhambet,47.6667,51.5833,7.26,67,4,3.74,KZ,1697156199
321,goor,52.2333,6.5861,17.26,95,100,1.34,NL,1697156199
322,prachin buri,14.0833,101.6667,25.19,89,97,1.48,TH,1697156199
323,ar rahad,12.7167,30.65,28.43,42,57,2.57,SD,1697156199
324,takoradi,4.8845,-1.7554,24.23,92,100,2.9,GH,1697156199
325,charters towers,-20.1,146.2667,26.95,31,7,3.38,AU,1697156200
326,ilha de mocambique,-15.0342,40.7358,24.64,85,21,4.53,MZ,1697156200
327,phan rang-thap cham,11.5667,108.9833,26.07,83,74,1.24,VN,1697156200
328,natal,-5.795,-35.2094,25.73,81,4,5.8,BR,1697156026
329,tara,56.8944,74.371,2.21,81,81,3.13,RU,1697156201
330,akureyri,65.6835,-18.0878,1.96,80,75,10.29,IS,1697156201
331,santa cruz,-17.8,-63.1667,27.7,51,20,2.57,BO,1697155802
332,kulhudhuffushi,6.6221,73.07,27.08,80,90,4.2,MV,1697156201
333,igrim,63.1906,64.4162,2.79,85,100,5.81,RU,1697156201
334,rongelap,11.1635,166.8941,28.08,77,76,3.46,MH,1697156202
335,kostomuksha,64.571,30.5767,2.8,94,100,8.94,RU,1697156202
336,sardarshahr,28.4333,74.4833,26.86,29,0,3.95,IN,1697156202
337,waddan,29.1614,16.139,20.93,62,3,3.57,LY,1697156202
338,sosnovo-ozerskoye,52.5249,111.5418,3.81,80,6,2.55,RU,1697156203
339,inarajan village,13.2736,144.7484,25.78,83,95,8.95,GU,1697156203
340,ta`u,-14.2336,-169.5144,27.05,78,64,8.34,AS,1697156203
341,mozhga,56.4447,52.2276,5.22,91,100,8.52,RU,1697156203
342,at taj,24.2049,23.2857,21.86,34,0,4.71,LY,1697156204
343,saldanha,-33.0117,17.9442,12.03,68,84,4.67,ZA,1697156204
344,argo,37.6333,22.7333,15.44,58,0,1.63,GR,1697156205
345,labrador city,52.9463,-66.9114,4.95,93,75,0.0,CA,1697156205
